Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
0488,111605.84999999998,39600,39600,18000
0489,133220.5,39600,39600,25200
0490,107643.84999999998,39600,39600,19800
0491,124981.9,39600,39600,27000
0492,131849.7,39600,39600,25200
0493,114970.5,39600,39600,23400
0494,114380.34999999998,39600,39600,27000
0495,150724.7,39600,39600,30600
0496,99269.05,39600,39600,21600
0497,128387.75,39600,39600,27000
0498,106834.05,39600,39600,19800
0499,132053.95,39600,39600,23400
0500,129057.75,39600,39600,28800
0501,121246.65,39600,39600,18000
0502,148688.45,39600,39600,30600
0503,143666.25,39600,39600,30600
0504,132089.5,39600,39600,25200
0505,112094.25,39600,39600,23400
0506,111123.3,39600,39600,21600
0507,113625.7,39600,39600,18000
0508,151579.35,39600,39600,28800
0509,126685.65,39600,39600,28800
0510,123478.8,39600,39600,27000
0511,114462.95,39600,39600,25200
0512,130545.85,39600,39600,25200
0513,147804.1,39600,39600,25200
0514,140987.2,39600,39600,28800
0515,116016.25,39600,39600,21600
0516,129433.2,39600,39600,28800
0517,115378.2,39600,39600,21600
0518,116485.95,39600,39600,23400
0519,126614.9,39600,39600,23400
0520,95700.55,39600,39600,19800
0521,117745.4,39600,39600,25200
0522,115862.7,39600,39600,25200
0523,106214.45,39600,39600,18000
0524,102328.95,39600,39600,19800
0525,169155.8,39600,39600,27000
0526,139174.8,39600,39600,30600
0527,111043.9,39600,39600,21600
0528,115135.45,39600,39600,27000
0529,128057.59999999998,39600,39600,28800
0530,115183.05,39600,39600,21600
0531,110748.65,39600,39600,27000
0532,134937.7,39600,39600,25200
0533,108448.25,39600,39600,21600
0534,97162.55,39600,39600,19800
0535,129009.95,39600,39600,23400
0536,143197.25,39600,39600,23400
0537,102878.9,39600,39600,25200
0538,111175.35,39600,39600,23400
0539,113142.6,39600,39600,25200
0540,163370.15,39600,39600,25200
0541,149830.4,39600,39600,27000
0542,97184.15,39600,39600,19800
0543,123934.2,39600,39600,23400
0544,128651.8,39600,39600,28800
0545,120280.6,39600,39600,27000
0546,124360.55,39600,39600,28800
0547,111930.4,39600,39600,19800
0548,100194.5,39600,39600,21600
0549,113791.25,39600,39600,25200
0550,128798.5,39600,39600,23400
0551,121636.05,39600,39600,25200
0552,106449.9,39600,39600,18000
0553,130233.3,39600,39600,25200
0554,112606.4,39600,39600,25200
0555,133082.35,39600,39600,28800
0556,131533.65,39600,39600,23400
0557,116498.85,39600,39600,25200
0558,142175.45,39600,39600,30600
0559,103008.7,39600,39600,23400
0560,134963.05,39600,39600,28800
0561,92459.2,39600,39600,16200
0562,116370.7,39600,39600,25200
0563,114267.2,39600,39600,25200
0564,113934.4,39600,39600,23400
0565,124376.95,39600,39600,28800
0566,122102.45,39600,39600,23400
0567,134195.95,39600,39600,25200
0568,98475.4,39600,39600,23400
0569,123449.9,39600,39600,28800
0570,113366.35,39600,39600,23400
0571,99155,39600,39600,19800
0572,105412.34999999998,39600,39600,18000
0573,101345.45,39600,39600,23400
0574,143736.8,39600,39600,28800
0575,107861.6,39600,39600,23400
0576,113417.55,39600,39600,16200
0577,111125.95,39600,39600,25200
0578,95302.35,39600,39600,14400
0579,117947.7,39600,39600,23400
0580,155747.9,39600,39600,34200
0581,112436.65,39600,39600,27000
0582,132057.9,39600,39600,23400
0583,121308.34999999998,39600,39600,19800
0584,115593.7,39600,39600,27000
0585,109296.2,39600,39600,23400
0586,117934.45,39600,39600,23400
0587,149547.19999999995,39600,39600,30600
0588,124053.8,39600,39600,28800
0589,133590.3,39600,39600,25200
0590,119682,39600,39600,25200
0591,121657.95,39600,39600,32400
0592,126165.55,39600,39600,28800
0593,98260.4,39600,39600,21600
0594,117190.65,39600,39600,23400
0595,104606.35,39600,39600,23400
0596,133960.55,39600,39600,27000
0597,129218.05,39600,39600,28800
0598,129324.05,39600,39600,25200
0599,104973,39600,39600,16200
0600,158828.9,39600,39600,28800
0601,123943.9,39600,39600,23400
0602,141555.25,39600,39600,32400
0603,98181.8,39600,39600,19800
0604,118438.5,39600,39600,23400
0605,134102.4,39600,39600,25200
0606,126727.55,39600,39600,28800
0607,111453.6,39600,39600,25200
0608,115450.95,39600,39600,28800
0609,107386.75,39600,39600,21600
0610,132154.9,39600,39600,23400
0611,139030.8,39600,39600,28800
0612,132495.35,39600,39600,28800
0613,131997.95,39600,39600,25200
0614,138912.4,39600,39600,27000
0615,107908.15,39600,39600,21600
0616,108185.1,39600,39600,21600
0617,98003.7,39600,39600,18000
0618,121685.5,39600,39600,25200
0619,106567.7,39600,39600,18000
0620,109695.65,39600,39600,21600
0621,110168.15,39600,39600,23400
0622,125542,39600,39600,21600
0623,107765.75,39600,39600,18000
0624,118207.15,39600,39600,25200
0625,101799.2,39600,39600,21600
0626,130060.7,39600,39600,25200
0627,108830.15,39600,39600,21600
0628,119300.9,39600,39600,25200
0629,122880.8,39600,39600,27000
0630,121592.6,39600,39600,28800
0631,163916.65,39600,39600,23400
0632,119605.4,39600,39600,19800
0633,97814.75,39600,39600,18000
0634,154299.05,39600,39600,27000
0635,142288.1,39600,39600,28800
0636,106649,39600,39600,23400
0637,137570.55,39600,39600,30600
0638,114501.5,39600,39600,21600
